Dimension_1	Dimension_2
-16.34534	56.407375
26.667698	-34.1208
-28.064974	-102.3111
12.083437	53.925865
89.86322	38.913536
-31.374031	34.31507
-2.3570025	32.108917
49.472713	-38.532986
29.447437	25.170273
40.83503	25.141386
-75.19251	-38.41396
25.714657	8.573839
40.81567	-36.13393
-38.027863	31.20923
-50.86784	-72.803055
-23.859627	-110.573296
90.54077	19.838982
-71.03851	-22.062014
88.33209	51.59693
77.81137	-74.38345
1.2008537	66.42087
-22.78093	7.7275047
-8.698355	-48.523026
-6.1486497	-4.278115
-69.85437	15.969207
-0.8143362	-50.411
83.54567	33.066807
-97.72015	11.665738
-45.192238	91.00119
80.30139	55.335938
-26.894852	-27.499098
-85.337585	-10.8381815
46.068756	21.122736
-113.73353	11.355742
-9.72685	-25.905455
-45.1328	90.828705
12.995232	100.424866
12.702335	1.2809204
-36.950775	17.404915
-83.586784	43.994976
58.637127	-26.935701
-31.779316	-82.10623
93.4905	39.015266
-23.792994	-110.52095
-14.544322	-44.626945
-45.33791	-76.17603
77.71324	-81.20553
-25.722778	-37.53878
16.814083	55.35181
-7.9738493	34.350822
34.441193	-50.888588
49.58506	70.32467
-111.05049	32.50729
13.808178	8.135375
-3.1046548	-103.2882
-80.82724	48.76064
-84.9726	71.750465
9.160921	-37.211945
-5.7418337	107.49126
46.763893	-15.7121
29.312006	-41.790253
28.648874	-11.982617
64.75013	63.329132
-36.40145	-0.18786119
-37.93334	26.171156
8.233767	-19.664394
11.890411	-7.501434
-30.954067	13.689555
-16.546242	-68.46089
-54.30429	-9.431224
20.285795	103.71582
-21.692764	100.13015
-66.4401	71.6556
76.36121	-37.559994
75.17903	69.15559
26.780779	93.64159
-75.08268	-25.054548
7.997954	-17.947897
-19.428844	-56.14433
22.172077	-31.374378
-36.755898	-4.424745
15.874105	34.52539
-76.713234	-31.138187
-9.866581	-32.11158
33.37521	5.806937
-31.76872	-53.03297
-48.408955	33.19891
44.722916	-94.827675
92.38594	-30.918259
16.248276	112.322395
3.3306394	43.65039
-75.6797	-13.9188175
46.57305	15.345098
60.016037	-9.247845
7.0797877	-61.551872
-20.706114	89.92728
49.20355	69.45794
78.396255	-30.802446
40.13648	-107.8771
-30.118113	-0.18605863
-50.346306	-59.410336
-15.034951	52.307175
32.84036	42.45304
-50.589394	-95.408165
-97.81747	36.454254
76.413055	39.894035
59.928684	-12.862646
-72.194885	33.70698
87.30108	26.907278
97.77778	-30.194456
31.840816	-10.39053
67.52766	-56.682735
-55.5583	-78.32265
-19.444595	4.5623393
-26.33769	92.90554
14.796901	80.09174
44.692802	76.85424
59.99277	-15.1786
-62.715603	2.2887425
-78.06173	-65.01177
79.65374	43.74807
-37.330044	97.93387
-37.96196	26.061647
-8.714894	23.361555
13.61955	59.145397
0.22850934	-39.12845
-109.992294	3.5011003
1.4595746	-55.631855
85.563126	-27.009922
-56.51545	48.653397
-88.232574	25.007181
-1.6973795	-34.477757
26.581745	48.91629
14.36865	20.90869
-61.69589	3.8722036
27.712381	19.85289
-20.649052	-47.911663
-43.873184	58.80106
79.2217	-1.0288417
21.906475	-31.958513
49.015118	-12.453787
-71.49454	-51.502857
-49.68282	-4.7416973
-23.050684	69.108826
-8.459659	-73.52712
-26.24803	49.34896
33.89538	4.444201
-18.423744	93.02101
-32.23429	-11.155029
73.56902	14.87802
77.545135	-50.583084
-66.6919	-12.457794
26.543667	109.38191
8.418064	-28.315104
52.01005	38.432846
42.061886	9.048449
36.4529	-28.276062
-50.62198	68.06828
57.89367	29.503258
-73.055176	-63.20406
-44.38568	58.40142
89.219475	-69.324
45.44659	-51.608635
-14.677748	53.104267
23.108334	46.29892
-2.7642865	-16.807499
-78.900635	28.866072
59.632557	96.44287
-23.293303	23.308563
-6.7248697	-14.425229
5.8312693	31.9267
-24.95189	29.313957
-78.54661	-78.60331
-61.559162	-69.55377
109.886345	26.822493
6.288343	-82.9341
-56.696285	89.35927
41.065125	2.4451756
42.202072	87.75949
-3.663786	1.2079158
9.82489	-76.25676
88.338615	-40.94284
-4.1656923	85.65401
-92.416405	19.805023
-80.485794	21.321642
11.637991	-11.737946
79.22707	-67.76312
-47.768074	10.829672
57.308598	42.170258
58.79337	-33.643753
-52.676895	-24.190521
-82.1569	-50.848854
33.6284	-93.564
-56.651207	85.96034
-90.52546	53.80639
56.12007	-29.851517
3.4748003	-5.8822393
-33.01202	59.48151
9.619043	-51.60291
52.999386	-62.92234
-7.2789607	-26.998491
25.959602	-7.379963
1.4691193	-9.773239
-8.56118	-90.42169
-47.745564	32.372013
9.920192	-11.184916
-60.200138	-44.529526
74.97773	-30.134014
-74.676796	66.42243
23.977686	103.125145
-48.806915	33.049026
-27.107437	33.122597
92.04466	4.3531966
50.965046	36.94834
25.455675	54.94455
93.89708	-53.6039
-29.86627	-48.37252
8.145855	-95.849556
-40.31202	53.457573
-3.3512716	-103.47478
-28.302862	36.897507
-89.73196	-66.03739
23.411066	58.937084
35.930386	-58.49859
-15.591169	20.925644
27.33628	-64.51602
-31.740131	-58.22908
-17.162437	8.31084
81.643616	-49.491905
-28.774534	-86.32281
16.505875	23.518963
28.634317	108.756195
-106.96063	-28.747787
-39.93762	67.74983
-79.67804	-16.880688
-29.796783	-34.541203
73.34717	58.73832
47.68023	-21.034096
-49.004826	87.89617
-21.347038	16.893408
-71.54406	9.565165
65.54097	49.840065
70.63327	80.40631
12.001419	-17.525684
11.786447	53.72355
37.141632	-28.618893
96.24687	-1.5525293
57.4821	60.075066
-55.79711	-26.910973
-59.623463	-63.03517
8.13365	-57.90929
-37.360977	-83.61859
3.2519448	62.35474
68.8407	24.714275
37.578804	-91.044464
-60.725216	-21.254463
-6.6355352	18.073925
11.149349	22.424702
77.35983	51.69877
28.417425	-45.405865
73.54263	59.02426
72.1787	3.9486592
28.423847	-30.19198
16.059486	27.06361
-26.811707	-77.3875
-22.418621	33.75299
103.62624	-10.319315
31.908037	28.88063
-6.1040587	-60.268158
55.2751	76.12192
12.13314	42.128536
56.500412	38.060913
33.38115	9.899006
-21.699442	73.47018
-4.615225	90.20172
53.01603	-47.048393
-88.5658	-65.69177
-26.237385	79.5059
52.6526	-18.895555
11.204724	41.25756
85.4254	18.6856
46.656654	-7.7122264
-15.625947	72.90334
-75.97221	-6.0260725
-57.04849	-58.30954
-93.3628	25.295315
14.316194	-108.29503
-8.001665	84.67334
74.1395	76.55647
26.500622	-18.82984
-18.605911	-54.229332
61.038906	45.369125
-47.28042	73.70476
-54.2757	-31.821829
-42.29898	-13.762278
47.227165	-3.9618864
65.17293	30.793976
31.608244	86.79779
0.9464043	1.4911305
17.242275	-50.488724
32.86197	-46.823723
33.60166	5.5633187
69.717285	-57.04242
4.554747	-98.83907
98.22716	-7.0091057
64.7043	63.317566
47.33165	49.912018
36.15778	-56.569138
6.8973646	-5.921973
80.02128	17.773909
-21.972187	-75.36701
58.32085	55.985462
52.43757	67.18562
-49.291454	16.380342
52.46183	-8.547081
-62.341434	83.33684
-10.560917	29.363455
-104.95062	-44.551407
24.553776	-97.614
60.784504	75.60273
15.074748	20.502716
-62.88008	20.083788
-54.315113	-9.371514
34.325245	-59.010166
-3.5355692	-69.34242
-78.52107	60.139263
-41.53558	51.422974
6.002397	-82.731316
-42.382786	16.203747
35.719406	102.76609
54.195793	-36.445145
-3.2902741	58.960526
-76.74827	-28.966686
29.56587	38.838303
9.711809	76.07884
-31.78662	-48.516724
-35.50571	68.48998
45.16214	101.80667
13.4596815	-22.280045
-3.6568322	-103.731384
62.70174	-88.935524
87.42652	-5.567587
-14.751401	25.407396
-18.4072	-33.334274
38.9914	-94.73089
14.255707	-48.950756
9.360673	63.727196
13.955811	87.62489
-62.196346	41.643936
49.970192	80.17582
47.87724	20.85975
-13.578518	-68.44364
20.57799	55.690155
4.09608	-59.149418
-17.936443	-63.064445
-34.064213	4.8282557
23.556164	-72.90887
32.98591	-46.62387
22.009243	-15.4376545
-61.033684	27.069534
25.817898	-33.770325
3.9927073	-92.21531
-48.27489	-19.447268
-54.692745	-46.288727
-0.2848569	-99.93052
-74.70269	32.68358
-19.826124	58.97304
-64.51256	-40.268066
-64.935844	13.778453
9.487376	-22.078884
-34.43883	-32.228127
-94.33762	-51.65904
-28.661963	-13.105094
90.05215	-54.721264
-47.182583	-34.04698
14.341548	-32.730476
-50.26757	-77.91082
18.462952	-19.525806
-5.085541	18.482674
80.56661	24.591545
16.42863	-18.59804
-58.429943	65.46844
33.338604	49.45001
67.20282	-37.163982
-98.50983	-13.056707
-41.52166	29.628273
71.09222	29.387331
35.80354	110.34035
-2.9091475	-43.8653
43.60519	5.4284573
78.82407	-74.13468
-32.528137	-29.41282
-50.062473	15.369254
36.17626	-40.805027
-45.61201	-11.076376
-12.958889	5.843835
23.56976	-35.591
6.699809	82.39091
-35.932205	-37.650272
72.05908	-50.625423
-19.344994	-97.536606
-14.526331	21.326721
-51.34601	-28.9351
-76.70325	-4.2989593
-40.3848	-38.424755
-9.462883	101.25755
-75.50326	-65.62664
63.920563	-86.21007
-26.736403	27.567995
-31.79668	-110.32054
-13.358869	65.62664
39.129883	-19.625599
-16.846766	-9.600677
18.12316	-84.409035
1.2089064	1.360977
-66.0262	74.63526
28.838846	-64.34056
-97.45552	-39.155544
-81.222786	-32.75191
24.307049	-3.292124
-55.60708	-39.411877
16.79178	-95.9116
-80.59529	64.80468
-86.85344	-36.77756
47.4941	62.639767
36.326294	20.90513
-99.08079	24.125116
53.043285	15.190949
-58.763664	-9.634171
1.7979716	-21.701593
-22.678349	-107.67597
-11.210298	-4.922486
8.37645	-19.649609
45.416042	90.04799
83.43223	-52.122215
-14.499472	67.002655
56.08209	48.1595
1.7948081	-16.425932
-3.1759925	36.497982
68.46146	-79.99227
-15.370762	81.63197
-64.03046	-8.66021
-109.35022	15.423042
-64.10458	46.053078
-81.05267	-25.903837
56.247074	-86.16473
29.021366	4.933476
-13.836366	49.562347
80.0613	55.992184
-80.45286	21.373732
-35.94816	4.696449
-67.306595	83.64442
35.26069	-59.858345
-41.919605	-12.433785
-42.849922	45.13733
23.473948	-42.249977
-16.315851	-91.27063
-6.2935977	-32.311348
17.508305	-76.45801
-107.70076	39.550323
75.93407	4.4826827
54.131554	32.347084
-41.47549	-22.622467
38.598587	-24.29914
8.204404	-89.23009
5.500675	8.648228
87.50152	-60.604218
-51.13362	84.4121
-41.435593	-51.864666
14.75426	79.73713
53.2395	32.16766
-4.995979	-52.828575
-39.771633	65.95761
74.28437	27.24279
-107.08606	-28.588284
-34.712986	-24.986362
103.24889	46.54309
-34.60383	34.25021
-29.827309	17.435081
28.070524	21.65548
-92.91646	-10.67523
17.12289	-37.928524
16.558985	-7.83271
-3.1686878	111.63019
90.091194	-54.716045
58.067253	53.677864
-14.382323	53.753082
-70.507866	-6.949265
-26.375566	84.32595
-79.4396	-54.347744
-34.437954	26.563396
-57.081036	30.092318
-9.694763	27.775377
60.92058	45.694202
-55.149174	-67.03073
21.846777	-46.02533
7.43807	-75.36328
8.622485	-96.55774
-82.72713	8.208086
45.9868	-80.80946
61.875786	38.368324
-77.95378	-28.910727
-80.30443	-61.58126
-8.61959	6.07221
2.902732	43.671722
22.26693	-24.32119
-31.563301	-19.986488
111.8873	20.998272
68.49873	82.60034
50.612442	-4.383897
62.7867	-45.52461
45.820923	9.451677
19.714973	-88.68004
10.602496	-107.1868
-56.075325	97.97398
116.36595	14.161535
76.805405	39.641273
-38.824574	-20.924358
-6.4752727	-81.987724
-70.63529	28.52571
53.088646	56.975105
-11.301539	67.73244
-38.48404	36.273117
8.71716	55.365078
48.32652	21.29121
61.853714	-70.60384
-1.0630275	42.078827
2.783924	-81.87263
62.76779	-45.71798
-4.8704705	69.8786
39.330486	-6.361125
20.78956	-28.041637
9.964522	1.8705647
26.523888	-69.00572
99.91745	-51.372063
-31.23982	12.854114
91.51675	-24.53676
-43.937336	58.344048
-25.039688	-99.75938
0.3601772	-45.234188
73.36265	3.6166942
78.16214	5.6624537
24.88527	-97.85136
-83.90696	-35.895267
-49.25003	38.308346
22.150684	33.46197
17.602993	-68.93254
57.510788	-44.722298
36.898567	-21.294468
-44.03695	19.043217
-86.97073	47.511684
54.889954	-59.126682
34.24191	-95.13066
-17.448261	-64.92483
79.31201	16.815838
-55.635735	-78.2387
-26.649307	73.929695
-66.100464	58.144157
93.697105	-16.546999
3.4802074	44.29517
-53.64317	-5.312467
29.295933	4.73729
64.708855	-12.633341
30.008163	33.811497
27.481459	58.630024
-76.81453	-30.149477
-55.53668	-35.87734
23.749992	-78.76788
1.0850345	-25.586699
31.387442	28.471975
27.494823	16.169912
43.197853	46.79562
53.24824	23.474745
3.407957	96.93808
-95.04869	-13.193356
-100.74997	19.249128
-1.9113011	39.987183
-3.203789	-84.50129
-52.76598	-83.368385
-30.91132	-33.297485
28.51583	37.466835
39.539783	-48.68292
33.82921	-41.50832
22.652939	-50.5207
-72.817924	10.862881
-27.163221	-77.96848
41.728508	1.1662008
9.254188	-65.96984
70.05178	80.98698
35.74352	-24.7423
-18.82316	-8.689927
55.700645	26.437767
-22.515602	51.45008
76.39155	-44.911266
-48.25037	54.278255
50.204254	44.97983
-24.887032	44.946053
58.700996	-34.905018
42.56008	10.344694
-48.45497	5.4938602
26.592367	48.672832
39.94549	-32.781757
-97.15191	-33.35088
-14.321294	56.368477
-12.623418	76.39745
14.955973	5.269272
-73.940605	14.915262
18.620695	-15.466628
42.052483	-28.665667
-71.986824	-21.91727
-52.628002	50.650467
94.282	18.213614
-93.852	-13.738237
45.206593	37.401245
-54.537262	35.40275
-88.047104	-22.31882
36.12443	-100.33328
-53.80045	0.014546247
-77.64372	-1.2598939
19.18741	-19.396784
-81.49795	25.90332
36.18638	78.59357
-103.52857	-2.250954
-97.62507	-20.601028
55.631287	-13.395683
44.36923	-38.523777
-40.639282	77.40001
8.905385	9.468018
28.408365	-45.05088
42.43831	72.96697
68.316216	-0.7480965
28.800653	-49.816498
-22.53441	-62.671104
-75.37442	-15.226882
102.292015	-21.931124
5.1597285	-100.739204
60.687103	14.145044
55.64464	30.626278
25.45406	82.65718
76.464485	23.253704
-54.943676	-39.759624
-44.326183	-23.580202
40.553986	34.926403
27.766132	-58.237404
-2.1663911	50.405617
54.948723	-36.78246
-19.44311	-56.182175
49.8542	10.204268
27.553837	-86.9143
-6.8741326	-36.696995
-16.96008	-9.323816
-37.56794	-80.03983
-84.45685	19.129028
-0.19659989	87.842445
41.329235	-70.07068
-64.01269	-10.394925
20.265337	-76.828186
10.562617	-41.847527
-32.91485	63.607666
17.924109	-31.243338
45.043156	-8.737386
-9.020245	59.210175
-0.91221577	24.92349
-108.249016	-17.301502
22.163628	37.15722
3.7913892	2.2043848
72.05506	-42.06544
-55.999332	-27.384209
53.539837	-75.582886
92.350525	-11.031664
79.233734	-67.766716
-2.397574	-35.75668
38.03056	67.23815
47.8511	2.8882232
50.183056	-43.966972
-97.18003	65.98487
17.12527	-36.180656
18.168371	-43.01879
13.4618	-36.620224
13.82793	43.012215
53.657658	18.560495
23.713074	96.52393
-56.954556	-19.823402
5.3634953	47.331333
72.26799	0.921849
-29.69279	38.021355
80.65612	-39.98774
-24.956228	-66.06969
-19.67127	-88.46619
-80.67467	2.3250842
28.185051	-92.19
-71.38238	44.80681
19.65592	26.073774
-9.955234	27.783504
-26.804459	33.711952
-108.92773	24.186539
17.677097	-2.5555086
87.0335	-27.588215
9.285188	17.810625
12.240581	-46.37694
-95.887	-2.5197637
29.03679	-10.8533
16.933697	-80.76589
-22.199783	13.8261385
-68.629906	2.492771
99.12724	31.142899
12.006406	-62.4738
54.87561	-74.23716
-39.325867	10.38181
67.37734	-26.843344
18.474773	-15.249289
45.259075	83.96448
-26.275532	-88.387794
-9.770312	22.417522
0.13988964	-26.660013
-52.793484	48.319004
18.119293	49.853836
-9.140213	-43.068798
-62.804554	-39.54449
45.40109	-27.736483
-67.73533	82.77298
46.524998	44.624157
-28.699171	-9.031594
-22.236334	-74.063416
94.247	3.3758786
-41.55077	-26.844658
55.187454	-58.94849
-17.630222	26.492851
27.10181	95.77049
-32.730434	-72.16414
-43.786194	57.530178
-12.434394	64.971825
7.7866764	-0.31289718
61.37631	37.40869
8.736469	-57.784878
-88.48875	-65.58106
36.201168	-74.524086
61.404724	-36.971912
6.994876	95.74427
-21.925238	-89.915215
10.501453	-102.36782
-11.840564	-65.59619
60.37513	14.3140545
54.47922	-7.4463506
14.13404	-108.323715
40.75649	-62.65337
17.078192	-107.19999
22.946665	-103.28055
2.0307107	-37.980495
-82.61378	54.434097
-18.524748	31.62856
4.6711006	-98.60139
-34.385666	-59.867428
-48.061924	64.00561
-5.2408557	27.185196
48.442436	2.9702039
29.816387	45.296955
24.645216	64.96174
-27.764437	-79.13416
-28.399612	-92.6925
-42.71796	39.765465
52.470093	-47.38258
50.628967	50.862896
15.560498	-56.464622
100.12232	-53.242287
-44.167255	12.309384
-94.42715	-11.364214
-10.95392	-109.79122
-48.711052	33.065784
-48.518654	54.81104
-52.682873	63.689396
-37.56168	-10.968762
-86.908424	47.47723
21.112463	-1.2994568
-34.345966	60.911736
55.537003	30.60425
7.4654512	5.603656
85.78411	-4.023991
-41.88463	-87.10628
-19.13303	39.283283
61.991665	58.620773
0.6231047	51.307045
98.40608	11.379827
-46.697647	-9.884698
-3.0718262	-68.62221
50.62611	-19.343187
93.74549	20.149128
-10.9884615	-45.985317
49.967155	-20.352262
-78.96896	29.028053
58.95473	-27.04112
-5.9399858	-17.864693
-100.07679	-13.0929785
18.132645	6.0244856
-84.489555	-16.401867
62.105007	46.856674
35.645832	-39.85124
-5.5696564	-58.524426
-59.923893	47.65977
-45.962894	-27.20892
-4.804025	-4.45391
19.28158	-36.06765
65.67978	11.325428
0.86918354	101.00384
-29.052444	96.88204
69.49799	33.63372
55.42756	13.909984
-98.27538	36.07609
-78.05784	75.07665
-23.170607	55.510864
114.441826	6.805379
89.86201	-47.48861
-47.20887	64.1075
-48.354134	99.937256
-59.91241	-69.874344
-38.57157	47.865753
-7.173464	30.308207
24.623436	12.131885
-43.86158	-53.614464
71.16283	-35.210842
67.56251	-0.23842075
-0.9177584	50.56733
38.282295	55.091732
59.19861	-49.29916
-64.763504	-48.40083
-94.94197	59.99228
-27.033964	-55.283447
8.700804	63.06511
-57.312496	4.139349
8.735261	82.28066
0.13650079	-60.91339
40.86413	-34.72756
-2.5264013	-42.4544
40.77118	-16.343649
63.051823	-69.97049
-73.90736	55.912746
-76.085915	18.509739
-33.933586	42.732124
-93.59937	19.684408
34.31299	52.571606
-48.374493	55.130688
-85.08203	-7.350229
11.800654	-84.60191
-20.69952	27.528568
25.933262	-38.861393
48.6884	-39.440388
-97.408775	6.210606
7.6172	44.19373
-100.7601	-6.1406574
-45.655247	-32.022297
48.54193	-64.91018
-90.991035	36.143414
56.11575	-51.886414
-42.86633	-17.771942
-27.690752	-69.73899
12.249112	26.242018
74.91347	-28.612577
-24.813837	17.59298
-22.365961	32.490307
71.31143	-50.525166
-3.8052874	22.31137
-2.14723	-70.30935
4.232596	-48.060886
-78.08018	-65.0228
-11.5511875	-74.813774
17.66842	-36.587585
48.904385	-52.29551
-57.309135	-3.0116956
69.159485	56.973495
-9.511916	27.266304
0.08989909	77.397545
-22.34136	-42.472034
-90.68331	1.5347015
-25.103397	-35.378593
-15.501356	-26.69488
-14.316692	-32.10694
11.177836	93.25652
-65.80854	2.736997
-5.361665	83.59354
-55.536007	12.994763
-4.369319	-11.424256
99.01488	6.3933535
25.74077	-16.244211
20.634775	-62.311768
-82.2844	-20.33017
-64.00002	-10.430885
-81.74791	-45.565975
0.25144508	31.82832
33.214565	-17.831512
-37.787487	64.3998
-6.874077	64.34601
94.62337	-11.1320715
-40.033016	-9.622538
-18.775011	-26.057428
73.03389	-14.1695795
58.647755	-25.145353
39.833355	-49.768383
102.34701	0.7908819
44.93759	-62.376602
15.417143	-8.510404
54.386948	11.41164
54.48516	22.577862
-48.655003	-42.10221
-42.485085	45.16994
-13.1162615	81.73405
4.9580097	90.708275
33.335926	57.66792
-67.8114	-20.19906
21.019472	-27.924496
40.59665	-54.989254
-21.218222	23.187881
-13.732702	98.32542
-87.62593	3.7441595
0.039834853	-6.07377
104.411476	-33.576645
30.8307	-28.78299
10.1487465	-23.906425
-47.473137	73.98115
-43.291267	102.888
-0.00995223	-63.25123
18.185705	77.9568
51.72863	-94.02709
-63.311405	34.833054
64.906525	-79.811905
14.047596	30.767208
77.45183	11.509845
0.2384797	32.527172
-68.4198	2.9607465
65.99885	30.642483
55.62791	-73.14013
-46.73503	61.7562
-14.882177	21.100885
-6.5114074	7.38186
53.431225	-21.278955
51.170586	41.150547
82.77221	67.8512
-88.753555	26.255491
-33.505764	-57.7491
-85.2478	9.1846485
71.46708	8.604637
112.214134	-20.03065
32.664326	96.60452
-4.0653305	47.373623
-97.17973	65.98337
-34.12249	-105.04213
-14.753242	-41.964005
-0.496568	112.87785
108.14646	15.2510395
-2.4549394	56.294052
54.013077	-82.09179
27.325947	-49.107067
-60.59554	-69.523544
-71.24526	59.65936
3.7927692	-21.591679
54.509674	-81.307465
-38.62668	35.95998
-0.229187	32.30503
19.663244	26.392683
57.439114	-44.146877
-37.05963	-83.5342
14.707391	32.015118
-22.915266	-30.872406
24.150848	-51.24661
48.706573	-31.03151
58.107956	23.510838
-80.222824	35.36151
-2.3535461	-50.343945
-36.009823	-42.07371
20.56271	-4.6416373
47.159077	40.642197
49.77922	13.9128275
0.4268489	-2.5550325
-21.653423	-109.95715
29.303637	-2.0181339
24.360378	-3.3307288
51.275173	40.695427
10.688801	-43.247635
8.776962	51.832413
34.425453	92.332016
27.157396	-39.309402
-78.99962	-4.883582
-53.748787	58.19146
71.08414	29.327736
59.300034	-77.34878
-33.378044	79.59539
83.17585	-17.945997
-14.126853	29.527542
72.19625	-17.563745
-12.289927	86.00783
-28.906916	-6.826114
18.265755	-17.046785
18.274479	-25.830175
20.252415	72.36521
1.14962	-38.508972
79.81904	64.32225
-61.70195	-28.546532
-63.470554	54.340294
-40.77087	-21.545145
27.495134	-8.936994
-66.87063	64.85588
-55.414627	54.705704
77.08011	28.165562
101.423874	15.169575
55.683643	-53.594383
67.0875	4.8061533
75.87318	-50.959118
-26.463598	-32.67841
42.9769	53.923866
-57.483524	-71.00394
17.299984	-107.484886
15.057113	-0.8357553
59.450836	83.0771
73.61099	9.920131
92.44375	31.731539
44.390553	55.308765
34.12319	48.05721
-81.12349	33.62809
-9.207571	58.63592
-56.50421	88.059845
-66.44932	71.75568
-10.980063	-45.98237
12.596726	-68.02732
71.5864	70.19723
22.112505	-82.88205
1.7235018	-37.710934
-25.665281	16.054453
-38.216434	-4.4256454
-76.41114	-4.466402
8.00956	58.496773
36.53578	-16.120726
-8.517861	-83.26711
21.545118	71.432785
-10.60552	12.8340845
-108.41303	-24.616692
-54.604786	-32.664505
-36.345676	16.421324
-3.9755366	18.028305
32.214264	-19.06255
-53.91219	80.16479
36.127598	-63.052174
1.5802449	-11.661043
96.915344	-52.83051
46.808865	-15.732119
59.017952	57.983253
-33.3299	-14.700597
-3.9414518	53.51355
-41.03331	-87.69928
102.6825	0.28186008
-35.266396	-44.555576
22.419388	-14.908449
59.07662	-81.85599
-58.910465	8.152262
72.908165	-56.37465
-73.88123	39.217648
21.920425	-15.509763
58.026894	23.431356
-51.98781	-81.78958
30.00436	-55.634995
-67.48712	-33.569965
44.720844	-4.7777877
44.366573	-38.56493
41.1586	-82.76903
4.8588233	-65.103546
35.523712	33.026054
29.978209	-22.58654
33.67089	-100.05035
17.467018	67.21913
5.39458	35.998505
37.37357	42.412125
-93.62238	43.87774
-17.86154	-77.47506
110.102936	10.725206
-29.803642	38.027588
-36.366962	51.130196
-60.32415	-14.572883
-51.240044	-73.13655
-71.14684	-51.889225
16.129839	-71.40982
86.8818	27.245455
21.553398	-39.33117
29.155401	54.63893
9.723556	101.676994
-50.962635	-66.51868
-0.17180727	70.63837
-44.183437	20.837238
-23.750618	68.5695
67.33403	44.514343
-78.367004	59.778954
32.19794	9.84745
-1.0440222	28.548836
-60.6641	79.55503
87.20572	27.363293
45.284092	-9.87899
-33.449245	-57.266422
-74.32794	-3.460221
-81.29226	2.2235606
-35.34026	43.465065
94.04614	7.863568
-32.590004	71.62097
-30.16298	102.28656
-39.65432	91.7889
-20.933735	89.574524
-71.01361	-10.767019
-23.763996	-15.352781
-48.2474	-42.861763
24.768225	0.8387171
-48.077793	74.74863
90.327415	33.527847
81.939766	74.055305
70.871185	19.137634
42.01658	-99.27716
56.15484	-29.507172
-31.534857	-49.10726
-43.977455	-27.71898
-65.51015	23.238321
-68.45745	15.550402
-5.8589516	-37.814957
69.394066	46.879177
-23.973778	-1.6599944
-13.56612	25.092169
-53.33915	20.848
54.352833	101.11142
37.735607	25.825565
-86.97604	50.023563
1.2260358	17.172655
29.379955	-35.901833
8.517948	33.75292
32.172928	-100.00546
-20.53922	-72.300995
98.57711	7.6350465
-68.469765	6.702781
24.053967	-97.27483
-81.96611	65.241325
27.60432	93.77495
-36.069088	4.6643085
22.166552	56.186142
20.28501	-0.08419105
47.303463	43.346684
-45.890644	80.72384
19.893425	-76.81469
-14.442676	104.05487
72.92132	-14.319419
-7.6261916	54.810295
-89.17503	13.845935
63.222137	-2.2006645
-46.245613	-58.33462
-64.20527	-58.915073
33.66908	44.553158
-29.763065	17.247183
28.451365	-29.783442
0.5277767	-45.105408
-78.174774	-64.94101
100.01728	-53.113556
-68.299644	13.498033
-9.712982	50.650375
-47.961987	-78.6304
-32.637203	71.63486
-66.27031	72.22342
-57.330894	-71.64993
67.31294	48.382698
9.590118	49.89179
-59.67416	21.900457
22.26773	-82.77842
-5.3699474	15.339857
73.28408	-21.220722
32.384903	17.074465
-98.43308	-22.440428
-10.049276	-1.7803559
97.11352	-34.22748
-43.88073	37.694054
4.1341534	11.892916
47.299446	62.791084
32.398247	42.47856
0.8234646	59.047783
-104.11647	-36.213745
32.53201	-28.543585
-43.337723	105.54358
-26.582958	24.990736
-102.88856	-12.810986
-14.771485	-42.03722
-50.46284	86.977844
24.454382	16.512468
75.982895	56.302505
-30.275469	30.314608
80.42706	-43.194336
64.42815	-67.74222
1.7901162	38.95857
-97.01628	-21.467789
-1.3738335	-72.45675
-50.498573	61.807594
-75.70706	-19.810814
-53.323986	57.233673
64.695724	-67.20635
13.631103	79.12475
-59.842346	21.74382
80.26155	19.93922
80.31417	20.078125
62.305183	38.48406
-49.471478	26.956375
-3.0790806	-12.929177
-33.71066	42.77658
59.923267	3.6549807
59.533733	88.54203
11.589925	-76.55581
8.385162	51.296352
59.63583	28.818153
-5.1765857	-17.81771
17.516468	-70.0911
-5.8450937	-32.252747
-42.038235	-28.70582
62.69351	-70.08118
3.4692757	-33.83778
-74.98669	63.622753
-30.962168	30.532894
111.45034	-22.781927
17.457813	1.3349302
-55.43694	13.811783
35.828106	21.042223
11.082419	-70.0682
15.484218	-63.991394
6.2787333	-47.759262
-20.12446	-16.923225
79.29529	12.079058
-44.928	68.799126
28.2076	68.36528
-84.416405	29.83932
-70.3233	-7.1554112
-6.9501905	82.91688
-38.91311	22.155111
-15.951433	-42.92547
80.919014	55.631863
-60.75823	-20.84819
19.321066	-76.79638
-25.90827	-45.06429
7.993946	58.516518
-97.024216	-20.886393
69.994446	33.57204
71.32324	-86.73076
-12.403092	85.884735
-10.542875	-38.963516
-22.062569	75.258965
-55.800957	-6.67356
47.15124	-24.00342
-38.734066	-30.379183
41.438545	32.844994
78.06804	-2.193018
-51.377007	-73.96072
94.22906	37.9318
-54.689125	3.0403442
2.4378335	43.715134
-38.345856	-9.697062
-44.248817	-104.206665
-55.722435	12.693598
19.60326	50.540413
82.494	-15.415381
47.184704	-16.480705
21.87587	56.09173
