Dimension_1	Dimension_2	Dimentions_3
-0.77301633	-42.241787	-2.9142625
12.282754	1.8183045	35.91654
18.257607	4.724241	-12.182827
24.235416	-0.86465174	-22.082455
3.2526221	4.199886	-9.750631
3.9083188	17.309834	32.187653
1.8106563	-0.3982095	25.989208
11.649664	-4.3942795	10.060025
-15.33478	5.2618523	26.6158
-5.7843	43.580776	4.584775
8.566285	12.358837	-37.440952
-3.402262	-4.835368	33.33231
11.199795	-7.9999604	36.794346
-15.080608	-44.323822	-1.2574985
17.892729	-0.35646906	-25.629944
18.05941	-16.714949	-28.918081
14.999842	6.216861	47.972404
5.821827	0.8200632	-49.80032
18.099606	2.4612746	30.36345
-11.772828	-4.8831725	-42.599506
31.689201	-1.1586173	-4.9207134
4.603769	20.557735	19.006243
-3.3709812	-3.1231408	10.404543
21.649414	-23.663065	-36.473072
18.012617	35.18503	35.01538
6.689943	3.4437113	-53.216347
2.6441598	19.96514	-16.406937
7.746711	36.739113	-16.206396
4.9789267	3.3276725	-10.069902
11.097135	27.582397	12.109044
-48.838165	-0.025184592	-14.42456
-8.8816595	21.995726	9.640481
2.1564689	24.466934	7.5696425
25.168068	3.7092803	18.967253
-47.406586	6.6743927	-17.201723
-7.8286786	18.85914	-5.274074
24.703852	15.153013	19.743605
-14.703475	-27.243921	-17.167475
-5.2506895	12.570936	15.694017
11.196732	-16.529139	-11.482569
33.546654	-8.056969	-7.251976
20.848978	-21.672628	-16.129166
-29.5662	-36.44412	-17.636278
18.164347	25.698471	-0.24680135
-1.005674	-14.23719	-47.821552
-1.6284661	12.03131	-17.913717
-23.702723	-18.612204	13.5766115
-2.8347142	-5.0156093	-15.319888
24.499485	11.616067	-14.034255
-3.6049232	16.045033	-12.114123
-14.706742	-12.659122	43.870003
-16.833975	31.459501	-7.1478157
15.073692	2.3234115	6.78803
-35.894764	-28.153349	-1.7693658
7.742958	24.69243	-5.75718
29.038645	-11.914366	-26.600817
2.5112767	-7.045383	37.51395
-11.745367	8.908807	24.52729
7.6445103	-23.035345	-4.47512
25.850306	4.2801967	26.34995
-18.766068	2.5516424	40.154575
-11.479252	-15.80251	-21.545622
-49.164036	-7.9181976	7.51236
12.73965	-22.895391	-41.87571
2.9403706	-1.7296094	3.6482341
3.1392002	-31.300022	-16.889828
-24.362637	9.448495	13.960785
-8.915301	23.181133	3.373931
50.808784	4.5039883	10.574735
-40.741974	18.907476	-10.8321705
8.779164	-46.204185	-9.585072
11.680555	6.389145	47.341057
21.28817	17.73186	7.438329
8.356063	5.239719	52.3947
-4.8415194	-32.079067	14.364738
30.348135	-33.237206	-4.525474
-46.638332	0.083800994	-15.868353
-48.248886	6.287362	-17.133984
37.745903	6.337132	24.996462
26.621712	-30.740059	-14.682994
40.915127	-32.083347	-5.8503346
9.046667	31.219454	-8.3755455
31.067295	-8.631697	2.2616737
-40.306824	-27.279463	-16.168726
-18.833591	5.116586	40.190735
-38.196568	-1.9945629	-14.064751
22.852085	-17.491804	-32.12014
-6.0580144	28.257332	4.515062
0.030662306	37.541637	-4.435342
22.510752	37.8492	23.047144
-6.2617636	-24.12597	3.2823288
0.66494	-8.3703165	3.5005002
-47.792034	-10.190467	-0.43970695
-26.244991	23.639433	28.459259
25.516537	-20.237877	26.972246
-36.749256	-2.635155	-6.911187
24.987228	-7.2183905	17.592878
19.147318	10.139887	17.033976
-12.371785	1.7116114	19.440582
1.9074229	20.565062	-8.236825
-31.176847	-24.617502	15.775336
11.293808	-21.0432	-11.1856985
-16.736761	-23.172335	-14.67543
19.286186	16.91916	32.61464
-26.371563	9.714929	-35.557476
8.351375	19.465204	1.0966859
11.770606	-30.802732	0.18714984
9.213978	-9.8256	-24.574183
-16.317755	-19.836498	23.23513
-4.664272	35.921967	12.87299
-19.641193	-3.4648323	24.589725
-28.930454	-6.4306	-26.839346
10.954519	-26.191528	-38.63563
15.077827	-15.25702	-47.58476
25.833374	3.9812777	-8.695733
39.42977	16.07847	-10.664422
-13.376051	1.7383677	-47.608627
40.30879	24.68142	12.059504
-21.5684	-18.439753	-8.6830435
12.086266	6.7038665	47.22449
-11.977104	7.784637	24.91701
15.250425	12.542881	5.665162
-22.581877	3.3031209	-21.239283
49.229267	16.370825	-7.742761
20.404228	44.777782	14.287218
19.284246	-6.533549	-0.5371614
10.10679	-0.08396498	16.05584
26.828434	-1.49825	11.802973
43.232388	17.28619	-1.6269528
-20.402233	-2.7613242	-36.58813
-20.462275	-21.499048	17.13081
3.527132	-22.788576	32.623405
8.207439	1.6058245	22.79567
-10.337649	0.09267277	36.96448
0.7818378	-0.4391386	34.480785
1.9690657	-23.786856	9.908256
-1.0310706	30.203234	13.364375
3.4003642	-11.833118	-20.691122
-7.0040703	30.297558	0.88513196
-7.1364865	30.879475	3.6064758
25.87954	-38.39617	8.220541
16.423338	-6.6182427	32.33297
-9.960263	-15.437698	-5.3148456
0.22020519	7.389819	0.80318254
22.655943	5.0318246	3.519897
-19.406488	22.516619	-16.334175
-8.673113	-41.097443	16.287249
40.922318	-6.722981	6.719474
2.9608757	-22.596144	30.695072
-7.3302784	-21.847305	2.7235403
14.629831	-0.11382125	-50.31404
39.40589	2.75511	-10.245097
-20.303225	-0.849383	-11.967029
15.505027	-23.36755	0.5079339
3.1404667	-31.300575	-16.89069
-35.561993	-17.05896	-15.686788
-6.3708277	-2.6472082	-36.394653
-5.901562	11.22003	51.01628
-46.77277	8.851418	5.959065
14.337372	37.454556	1.3857657
12.665257	7.251275	-4.9131413
27.45508	-26.233376	-1.1608591
-42.867966	-13.09901	26.615583
23.277336	-19.344925	0.6325761
-24.7224	13.297996	-29.122149
-0.3811579	22.554052	14.667689
6.9945507	33.397625	-6.884698
3.8286166	28.95954	0.91165173
-0.35448182	38.298943	-4.914855
10.662254	34.462116	28.924416
-8.008005	-13.965539	-9.329303
10.196938	-21.392698	27.026659
-10.247765	2.791992	7.462528
26.317009	-5.7181873	23.427307
6.718906	3.4260602	12.534767
-6.4706597	26.121674	8.995377
-23.49012	40.858257	10.152104
-3.7114935	21.820374	-18.444555
-21.081589	-32.991787	7.3948503
19.828987	32.870758	13.50823
-17.283018	12.206913	25.197647
2.0671384	37.647285	-23.429117
10.586806	-25.014208	3.717216
-4.2241616	0.41749203	-7.238231
-1.5276529	-5.075735	6.225604
-12.836455	-23.48121	12.479268
-16.442326	-20.528648	-42.038773
7.460766	16.129745	-18.670412
0.16951081	5.814597	31.402506
4.912565	0.22228934	36.338383
24.89657	17.526295	27.342611
-16.962645	-45.410664	8.515279
3.165383	40.595383	17.931362
26.92347	4.4243064	15.112378
-27.534613	19.792107	-10.390014
6.7756524	-22.253693	-24.166458
-31.160992	13.529311	-21.946617
22.379622	5.3829565	23.108597
15.77537	-9.259507	-30.61414
-13.854734	9.972922	-41.48009
-22.022703	-28.319927	-4.0655065
22.985392	-21.339933	-8.257918
42.83822	-20.452194	-9.74253
39.450413	6.5903583	27.328642
22.701462	11.479381	4.2223854
12.566954	-25.393055	-29.48389
-4.8081875	33.246845	4.1430964
-6.681965	21.289959	-15.413685
-17.799011	-28.073679	35.484623
-14.185434	-11.947823	15.062988
38.16089	-18.560955	-16.47878
29.650288	-23.041218	7.121158
-14.812594	-20.563921	33.07496
36.00578	15.083011	7.1939793
-26.658955	-14.848277	-7.8433275
0.019271119	39.25436	3.0605304
32.073864	8.708279	23.737637
27.493635	4.432901	6.8855886
-20.684027	14.6504755	20.129372
-14.632948	-25.588722	13.634457
25.798908	19.958143	-41.539116
-11.014389	7.5046515	41.974354
10.243461	10.185563	-18.103212
-32.05861	-10.991194	27.55584
12.918299	18.322828	-13.608842
-2.4292538	-11.308993	-36.182903
-30.440119	33.22386	6.156404
29.17689	-44.59653	-7.597233
2.1228604	3.4788053	7.080441
20.905737	-15.659006	-9.033543
3.0548735	-14.907332	-6.7268043
-26.106787	23.269754	23.15389
8.067826	43.67504	1.3287572
-13.851349	6.375385	-23.253035
-17.42492	-21.538427	-2.7225811
-25.442568	7.020621	-20.293188
-36.640625	-18.714075	8.295052
-11.084967	-14.302138	-21.616943
26.841288	-38.501892	6.848572
-18.946836	1.165366	-12.68147
-8.8825865	-36.537758	-32.261707
15.167816	-2.5660841	31.171467
-9.795647	20.204248	33.826683
-20.894297	-21.618994	17.009062
-6.7758107	-0.40661815	-52.178585
14.894312	5.988373	19.02179
31.430054	22.79505	23.388336
40.059086	-3.4541707	5.0110035
-22.035917	1.8255416	43.124767
-23.122078	-15.924198	-19.912235
39.296356	-2.0180666	-0.10835042
7.190333	-1.4383518	-45.414318
-34.41738	0.28444996	13.234118
3.2380903	15.212741	-0.642797
-36.79624	-8.2143	18.782938
14.733251	6.620734	6.567823
11.607629	-12.247655	-2.8658667
31.14722	-24.049236	-9.460047
-7.247899	-37.369724	17.300468
-12.413062	6.348768	34.651875
-27.492752	-10.23783	-40.07918
-15.881925	-19.446306	-3.8394127
8.599201	11.179489	-11.202009
-34.188084	17.02689	-14.08768
-1.0304537	-42.590305	-2.8237162
-33.023746	16.04653	-23.125904
-52.323196	-3.780173	-6.649325
-8.40205	-38.60274	2.754453
7.8223686	7.7651477	18.818455
44.89027	29.768326	-13.455716
-17.05335	15.255246	14.766904
44.406315	0.18053633	6.8854256
32.625565	-12.940041	6.840616
39.168545	-4.56856	3.8267436
6.466781	4.023548	12.763647
-17.556911	-12.311713	1.1097667
2.764217	-17.799639	6.8049216
35.4701	-9.708522	7.061595
-2.241275	-6.765804	7.62605
-40.81486	-15.359977	-5.2900453
7.416025	0.6645464	7.179974
-19.291311	30.307364	0.739587
32.384144	24.36527	-9.294504
-22.528965	-3.0473087	-17.807066
0.45020723	8.497475	-15.258837
-40.24431	-14.383381	-8.772172
17.202803	16.945398	-39.43241
-7.6617994	-10.523709	12.089284
-24.807714	-24.771751	-9.29936
9.777043	4.839042	-15.141223
-20.513355	-21.005718	-24.03733
-31.507936	2.9805946	17.313307
-5.140495	-6.6586704	-30.951458
-7.208154	-34.73888	16.106846
-9.833076	5.083824	-44.102222
21.794497	7.5496864	-30.560472
-4.9729443	-30.28651	24.921291
5.6256256	8.255157	-13.487701
-19.369982	23.665865	-7.4464955
25.258694	6.1031165	-22.816807
22.068296	20.541777	-14.636425
-11.693186	0.6708055	18.700884
-42.977386	-14.350949	4.473169
-4.402928	-43.317776	-10.937417
28.041338	4.735777	-38.33337
-8.037754	-34.843987	29.61175
18.694883	6.049597	27.506712
-22.7605	-3.0301845	2.3491561
-8.014287	18.451582	32.103855
15.36062	0.6233811	28.873814
-0.9677207	-47.892822	-18.436914
3.7786329	-54.386017	-8.205211
-23.919975	3.4012458	-6.513256
-19.647715	-17.401537	-31.609219
11.010178	-19.183653	20.364815
4.607315	-22.886612	-34.048363
-9.695231	-8.713638	37.4739
-23.773775	-11.512952	-4.456121
12.158612	-19.080824	20.587162
32.87268	-25.868004	6.9183774
-5.5965033	8.970883	-23.030045
-14.176699	26.723734	-31.79754
-20.183226	-12.458472	22.790878
26.634516	3.7299097	-26.601067
-2.1440234	-29.441717	16.297958
9.415087	-30.047787	-13.9442005
-5.97828	37.28808	-10.66966
-56.04449	3.814107	5.6638083
14.028949	-25.23433	40.395863
30.50929	9.871791	33.309597
-19.27482	13.168283	41.708782
-31.587906	10.1127615	21.044071
31.399158	-33.17037	-4.3322372
8.863962	19.554676	0.093232706
24.110168	14.519637	27.123611
-0.7243814	10.023034	5.3945413
40.15308	0.04700584	1.0638543
-5.2828555	21.272423	-17.888136
-32.90443	-3.0962615	13.381806
32.4636	2.4502861	-25.480131
30.475727	22.397703	22.606642
8.042901	8.625335	19.394222
-12.502082	-26.382046	18.732897
-28.936974	29.734549	17.382565
21.60195	36.916008	13.50698
-36.51753	-25.448143	-3.1780589
11.826589	18.27188	-32.953537
31.522797	24.071405	15.747999
-2.8450716	29.082483	41.359184
-26.673124	-14.859286	-7.8472867
-14.282415	10.472098	-41.10026
-4.0813704	14.439548	-26.513905
-6.7446394	20.100252	-33.733997
5.2414465	18.77283	11.482699
3.4436667	-0.18460456	-39.96548
-31.773478	4.254343	30.284033
53.090775	10.335776	-4.6047072
-44.1256	-12.341902	-9.228817
-9.395661	-9.733572	-39.0584
44.125904	5.4666533	-6.804472
40.23963	9.687731	-11.676368
-13.764821	6.390862	33.55336
8.989221	-10.445436	9.63667
5.093934	-16.88953	-38.176544
31.981655	-27.340181	4.7457414
48.692745	-0.48678362	0.14161795
5.726614	-5.036503	3.9272738
-40.267223	-3.2994804	-22.273846
-17.104986	-11.7129965	-8.973659
11.394518	-36.438076	10.778885
5.797823	19.991604	31.221823
17.827377	7.696626	-11.398644
19.575342	-18.526943	1.0931607
-6.784887	-37.783165	-7.5056305
6.507163	1.7344722	32.137177
-20.30442	-1.0081599	32.36951
-18.282887	-16.9235	-18.644691
21.967169	-32.89499	9.226007
33.890858	-19.244976	23.886953
11.206168	-28.379404	27.7012
13.76912	45.079437	2.4669187
-8.652692	-0.8694986	0.90479803
-15.759166	-14.275289	11.431867
3.1573467	0.13433917	36.466835
15.758823	8.538966	-5.1726766
-23.424	7.8117437	2.0691855
-40.775818	-22.126387	12.409213
-31.575294	14.902425	2.776929
-20.460974	12.602728	5.8120785
15.79276	-18.578444	-6.839911
-18.49457	4.678299	-40.578335
-24.248503	40.688374	11.189864
-29.32966	-9.945512	24.161795
35.249645	4.7061763	-2.7194562
17.103752	-5.3785825	-44.86456
24.761986	-21.275671	2.3944116
0.28813365	43.854652	12.934562
27.855778	-13.9375725	-11.865405
-13.561316	22.705227	31.87746
1.1617033	27.192514	19.76966
-41.494167	13.441828	-7.7317467
19.968143	-10.585581	15.972341
1.5151445	1.6197081	-22.379572
1.3354675	-36.643833	-34.441406
4.4006243	-11.743956	0.5246616
-11.841143	2.6021311	-40.717175
15.881894	-27.55608	30.153835
16.24629	-19.014103	-7.223897
26.069448	-27.288818	-3.1549296
-11.793813	14.908648	-32.326233
-40.318672	-9.310687	-19.738602
-23.833548	-26.721334	-24.415443
-21.963535	-25.83691	19.32529
34.237404	-0.9369687	-6.0252743
-16.040243	-18.965532	23.680937
-13.865898	-12.980403	15.059602
23.35318	20.61551	-19.088135
-9.076448	-23.9376	-10.93311
4.208793	-0.12272211	36.650578
-8.426925	-38.655323	2.8997064
35.064102	34.313663	-7.1533613
27.713	-7.075438	7.6197495
31.05278	35.65769	0.13426389
-8.34325	9.2116	2.1797733
-18.795029	3.3520818	40.906883
-21.7054	-6.107079	-24.722857
-15.498308	10.683925	-31.80393
37.3887	-9.979414	25.309843
36.90764	0.50651777	14.187775
-4.400509	-25.944937	20.479696
-2.6240654	31.576525	-25.911192
-19.237078	8.798859	-12.800605
18.17862	24.407763	-12.407332
20.328611	-0.9736679	-2.639845
-14.046505	4.1236095	1.134568
-38.147224	17.504852	9.930122
48.44536	-6.177165	7.7626653
-27.302595	-18.79889	3.1418924
18.186157	-26.252184	-2.5078504
-27.339367	-38.951473	-13.884017
-10.033708	33.831253	-35.36556
8.23641	14.275132	-44.887573
-38.144287	16.192764	13.780318
18.666908	-18.591736	8.956586
18.943157	23.126701	-10.704747
5.585444	6.093003	7.747006
-41.61279	17.938835	-3.435545
30.502768	6.287132	-5.77419
-38.83216	-7.66155	18.69032
16.700733	14.518315	-22.965353
6.28311	1.6399287	-49.366608
-30.450565	33.143364	6.4097886
3.7009873	15.038872	-10.269588
-23.986353	-31.127283	-12.901164
-10.541692	0.021657245	24.060999
13.98909	-14.158377	-34.6538
-9.315008	9.2659	-34.33527
2.0061705	-18.084751	-27.818302
-10.565942	-10.453749	-28.075954
-7.643227	34.237114	-16.468891
-7.399758	19.004606	17.810574
30.237652	9.318589	32.95098
9.292832	-19.936375	20.969006
13.279966	-38.05789	17.661358
29.410322	-42.93934	-3.9474232
11.603312	-35.59196	21.904428
7.3076296	-21.258123	45.897564
34.121265	-20.414885	23.911915
-6.96778	27.058775	-12.572284
21.96708	39.219162	-23.988054
-27.697302	-7.9880085	-37.26475
27.66712	30.551386	-10.586086
18.768433	-1.4945751	-24.777828
30.726658	-36.701	14.9163065
24.961002	-20.475025	26.580753
-35.64982	-16.795115	1.9255996
20.743135	-15.954682	-10.285592
0.63980913	-9.890082	-37.731594
0.024699638	1.9796875	-31.143555
13.867891	15.649403	38.704823
-11.882775	-1.5717555	45.083225
2.2479916	-26.715597	-28.360008
-6.7384825	-19.288988	17.143438
30.803984	2.5529368	-26.010803
6.062582	2.3576443	-35.432945
0.7625169	-28.57984	-37.2109
-20.705765	-24.029467	32.667618
-30.395357	35.54036	7.907154
-16.171646	-12.625825	2.2368648
-27.089306	30.871094	18.575909
1.3277706	-4.130465	-2.5963814
35.712788	-18.174223	-17.09696
-35.58859	-11.242368	7.4595494
-4.375069	-13.390371	-23.093819
46.427376	-3.8981912	-18.806713
14.889463	-41.578987	-24.703598
40.97087	18.916101	-1.9511675
26.79398	-8.686494	-14.240183
-2.9388504	4.775117	39.70782
-4.2941036	1.4174074	-2.5065782
4.996569	8.72767	-45.49953
2.5845685	-1.0956049	-36.24822
-7.047411	1.2154409	51.615147
-6.6296625	-14.28972	24.98619
-0.9527956	20.740276	-9.154887
-16.201365	-7.0389256	-37.70488
-40.18514	17.117239	-9.496092
19.88064	2.0645695	9.595511
2.537007	3.8110423	4.425963
21.756508	-24.424124	-37.97933
-46.292614	-10.902494	-8.410294
-14.586982	20.568367	19.150677
11.087524	22.979664	5.290779
25.40837	-7.3098717	18.364067
14.328731	-4.7674804	24.171545
-14.2630825	18.720362	-16.549269
9.797346	9.752895	-18.327765
-17.255495	7.963236	-33.788933
1.0240312	-7.628798	-13.78775
-5.991119	-4.708289	16.358091
34.636417	9.656969	34.696217
5.9500895	-42.99402	14.414953
-4.235466	-29.276955	-4.0980268
-12.047591	-13.499119	43.26083
30.586262	-22.514141	22.46247
-28.54155	-42.054344	-8.1852
22.899721	-36.838936	-20.959942
-7.4003606	16.841736	16.855812
26.068892	-5.8944716	23.431862
19.748129	-18.662123	-3.4470134
9.842009	14.854289	-28.198399
-41.676006	12.979597	-7.231835
-9.331872	-16.938036	-16.906717
28.390453	21.912722	21.921518
-26.287052	23.267744	27.829256
7.3114543	-12.7448	43.4764
-30.441828	-33.191612	5.009806
6.6168375	-17.047253	-1.1786224
34.01274	3.8829043	-0.7685326
14.602064	10.97731	28.37841
-6.579673	-23.564693	-36.83333
14.596834	17.68023	-14.464936
6.3134027	-12.849765	42.62183
31.135412	28.669325	13.210959
22.767195	0.29848096	-12.077239
-12.839846	18.284443	0.20655821
6.4913187	4.5772276	46.165176
-0.7869318	-10.421061	7.51643
20.668139	-8.30661	-36.441437
-5.6852546	-7.048575	-30.434162
-4.18316	-29.362202	-4.1024837
12.465173	-8.533223	6.077622
-24.191912	-34.615276	26.825026
23.251057	37.614788	23.527338
24.770382	21.17721	-0.13389428
3.6267633	15.455939	-11.38453
-15.484598	3.6894646	1.959444
19.982092	8.048441	-38.779884
31.324701	36.07642	-0.220165
21.11862	-14.788595	44.44516
-5.8479705	20.790714	-18.523241
-23.032812	-12.9676	-31.606035
0.26434445	10.941983	34.793858
-50.90798	5.223565	-9.93649
-10.628642	20.632639	-11.726961
6.5847387	3.1648383	-52.83226
-42.122158	-23.229992	-7.350983
17.969454	-7.1479287	20.164297
33.11701	-6.1510506	-14.7088785
-13.313017	13.019115	49.21841
47.1587	14.449599	-7.2904863
18.04778	31.546165	3.9072552
1.2526654	11.81	-30.722853
5.3018265	-14.091193	7.4069424
23.917591	9.821738	-23.929207
4.400657	0.9777466	-20.608673
23.52857	19.558311	-33.280697
-1.6234812	6.827539	56.836903
-38.015957	9.681773	0.40278244
-39.919758	17.87739	-3.2107406
-20.848003	40.674816	-0.6423195
-29.814028	26.837786	-9.436893
-31.69548	-13.611178	-6.2952995
24.55541	-22.965048	14.855443
7.3139396	40.30974	1.0269462
29.550886	-16.50949	-12.281475
-27.88722	15.776539	-19.16103
-0.21401678	4.1231484	39.384373
-0.94397765	-41.087322	-2.9596279
22.79817	-14.388443	9.70022
14.090319	45.00068	1.8540698
41.97499	-5.1494064	20.261595
0.3754812	-50.637978	8.738457
-2.2506812	26.493975	-4.4013796
-18.017149	-12.204795	-42.288437
-13.693756	44.077335	16.363398
-30.969994	19.54081	-31.484661
0.32788917	16.060173	8.826932
-3.6895967	-12.673326	36.65966
-28.057209	26.300053	2.785776
-1.1517264	10.850432	5.4935803
30.573849	-18.634367	-3.5266209
8.206258	30.319397	21.255152
30.324009	34.69052	0.5878008
13.810403	38.312664	-15.115719
-26.422924	-8.148883	42.014545
44.111317	12.589305	1.8377444
18.92872	-18.339651	10.273505
7.3582287	22.79823	23.354662
-8.781997	-25.46695	-3.0418532
-38.780445	-23.518171	-19.951754
5.4482093	1.5152779	36.8268
-41.997086	11.47547	18.46648
15.730789	-23.1282	2.1283185
-22.167957	-11.74363	30.195282
28.206894	18.455359	28.346254
-13.675755	32.168728	11.736977
25.055904	11.001312	-3.0741098
21.726835	-34.404743	15.696369
-31.625538	-19.542866	-18.206251
-21.638563	-3.346098	4.8955874
2.4990914	-12.105575	40.346832
-32.653736	10.554475	19.139301
0.45701262	46.591564	-2.3354795
-9.524267	-20.970032	-5.1285863
31.881235	23.738821	-8.983951
26.796717	-31.302189	-9.961948
43.736107	-1.4979239	-5.7763577
-13.8244295	4.6445303	47.200394
18.394382	31.887407	4.37567
10.024016	26.334846	-21.301601
-39.221127	0.46566916	17.607496
9.69627	-11.256593	2.943422
45.78083	-18.507467	13.322741
26.980785	-17.12018	-21.47675
-13.41973	-0.30678055	-22.708551
8.758282	37.830563	-4.6295657
-37.29324	10.689217	29.776983
-40.507004	5.6627173	-11.472835
4.484642	-11.860139	1.3755448
-25.189703	-5.373772	9.671371
34.843132	24.277378	-8.696366
-18.990015	38.180336	2.710354
17.58474	-8.614825	-18.525665
-26.048605	13.728272	7.2705746
9.31795	12.717696	33.06491
-26.65788	15.715537	-18.169964
1.7256039	24.572731	-16.624773
-15.74364	-22.092411	-33.579945
32.644997	10.414246	-21.359753
12.3543625	33.490322	16.46511
9.436489	-1.0864338	-29.621899
21.769234	21.69958	-19.811396
42.825344	-6.816281	17.810068
5.6127234	-13.967005	34.87503
-2.5366251	19.408737	42.862446
-32.140224	-24.000204	15.800983
-12.162842	-23.690565	-25.531464
-11.950886	-1.3349983	43.411346
-19.456926	-33.62101	-1.8169668
-19.948118	-0.73005766	-37.169407
-12.167201	36.238422	0.41177824
-14.216179	13.931085	-18.253242
-8.129892	8.694886	20.355383
0.010038787	-24.766848	-24.494251
33.604218	-7.2171216	-31.149261
24.344202	-26.569998	-5.5269885
-26.830679	12.507896	7.9961605
-38.384247	-7.5346837	-28.46348
-1.7122059	20.47841	-20.309885
15.193031	3.4623308	8.315298
5.5162454	24.728815	-4.53665
-1.949834	3.447294	17.922747
23.570587	37.683617	10.557006
4.3063564	35.13608	37.128098
10.609384	-14.839901	9.843683
-36.981934	-1.5060817	-13.800399
-9.555546	-13.675792	-0.11999504
20.140371	-1.677918	22.622019
55.518932	-4.4501576	3.535206
-8.0014515	-37.76973	0.5788412
51.525814	12.412486	2.7107618
3.6699953	-17.143723	-29.391565
-9.39177	20.665041	-25.829659
-31.929018	6.2033014	17.245104
-2.0911708	-27.532122	49.479794
-34.304024	-7.3688307	1.2338624
8.285418	-21.484818	-18.300035
-18.64198	-27.712574	37.57017
-31.052086	9.869791	-28.181332
-0.026028488	-7.3738065	-27.544907
18.880838	-38.348614	4.5826387
0.93704784	-16.768208	7.1770544
-33.669388	25.317747	30.49574
12.442724	-20.131592	14.623305
-37.427647	-25.808846	-2.645407
18.078886	-1.5775387	-24.91936
-22.593582	30.181234	10.872855
-16.822454	-48.88826	-4.65877
-15.958055	-36.026684	16.958996
5.915594	20.095554	-34.63448
-24.134117	-17.474312	13.325024
-7.8553467	-26.28177	9.926787
1.7948822	-5.4843817	11.825897
-20.236645	-3.7660758	21.04063
30.148533	-23.132376	6.576286
-4.940059	6.101209	-29.303728
17.62017	17.807209	-16.515957
31.375177	-1.7345189	-15.275779
49.267124	-5.275391	-3.7665546
-10.736445	-28.128061	2.311625
-0.7503432	25.467712	-4.770958
1.5207075	-19.27359	7.2060704
9.194375	-26.568695	22.138454
3.3520243	42.592175	-12.807564
-5.869787	3.421048	-34.628487
25.543634	-11.474269	36.861298
-2.330998	26.296776	-3.0529773
25.521355	2.8784678	22.511015
6.798064	-18.718292	25.273539
-10.135405	38.040768	0.147492
3.8404803	3.9310029	-23.21777
-5.876613	-23.364367	-19.463243
17.54779	-2.0101316	-5.836057
21.01892	9.371152	35.53033
-18.929966	21.154018	5.3284717
-22.427015	-13.086786	-30.8481
5.927516	19.435627	8.072315
17.087736	-14.570608	-39.48413
-24.923437	-14.942268	-13.98263
-2.7057202	-14.161187	-22.690283
-28.552202	-11.220693	5.231132
28.309052	-43.953335	-5.8076015
-32.469494	6.9193397	1.2807022
15.96351	-0.37175214	15.523168
-11.658898	-27.897734	-29.707724
34.675426	-37.508564	-10.5849
17.536465	26.912704	7.0604205
-17.654234	-31.637503	-0.26580036
-30.982101	-40.018764	7.335051
-19.990967	19.81684	13.342757
-7.982111	-10.415156	-45.833443
17.633928	9.610105	-46.707626
-23.275492	11.40713	14.364669
-8.879284	-15.702441	-11.796429
-48.692837	15.272145	3.4430707
16.93975	-39.791317	13.6354265
-13.342855	-12.8407135	24.279474
3.402393	42.224083	17.437637
-24.543688	-28.087637	-25.80918
-47.94914	4.1293926	3.6542861
-46.265415	-10.483035	-7.537192
-7.8131166	10.613914	20.301558
-3.0249248	-34.645744	2.0373108
-36.022137	21.63845	16.19315
-26.610447	-4.4863863	-6.956913
0.60143584	-23.71303	21.89186
41.475395	-0.17314047	10.9968605
26.95658	-0.8457528	-35.904537
-16.028673	31.21162	-5.790821
-15.8962345	11.152171	2.5192816
-18.727179	-29.364729	17.54247
37.352493	7.736224	8.903268
-1.9646024	22.29963	-11.520346
-7.1308517	7.0272784	7.585702
-33.112175	10.418557	6.3303866
17.835806	-9.210676	14.627978
-23.424938	10.291977	14.619398
3.6165347	-38.0025	-18.37476
9.309296	-0.51036674	-17.558987
0.08908801	6.767214	10.441743
0.15202695	12.011844	-38.770317
3.8832257	-12.568404	-14.954603
7.7065725	-43.18319	-18.83787
-3.357165	-21.215939	-2.6633863
-0.6242435	10.293717	-37.957233
-24.10897	-24.477186	24.780005
21.673962	11.920666	24.518892
-7.5306587	-24.437145	24.832434
-0.6817571	29.338408	13.821603
17.54914	39.682972	6.5414734
-29.143297	-2.0787678	29.187462
35.029015	-11.220336	-12.734569
15.081413	-14.741297	-38.0334
24.101557	5.383851	27.00609
-11.448925	-12.1181965	-6.6300445
21.414606	9.262924	24.489645
24.771393	-39.582645	8.912809
-26.338118	5.7000904	-3.7212281
17.283445	-4.8547745	9.761866
7.5881443	-19.193981	13.106015
2.3111832	-36.78218	11.478229
-46.07889	-8.599672	-24.797184
8.648135	30.593445	-36.005985
-35.67621	8.569095	-3.3987622
-39.534092	5.890977	-35.94167
-30.056572	15.427149	-20.527525
27.658691	-14.56029	-9.22447
4.975342	-0.09752393	-50.561825
9.123889	2.5897899	30.440287
23.54101	-4.442499	4.458313
52.18616	0.2025255	2.3237915
-26.17615	0.9954856	-12.978493
10.01101	-3.523309	46.760906
-24.488329	28.939478	-14.7748
-10.586113	12.795038	23.945957
-11.748916	-9.354055	20.488623
0.55099404	-6.6848288	-1.7733798
42.31104	-5.4132886	19.510988
20.219902	-44.720406	-1.3421713
20.53853	-20.433609	6.342164
9.457774	-28.73252	9.045698
-13.526712	13.249834	48.762367
24.203215	7.243536	10.1055765
-5.0080667	-13.033813	-23.266129
-23.00735	-10.149265	-16.85811
-4.0990057	-0.87744975	-47.212006
33.897705	12.891894	2.3069293
-14.721899	29.31525	21.376951
